customer_id,transaction_id,transaction_amount,region,transaction_mode,transaction_date,is_fraudulent
1895,b7d21ac1-11be-4335-ad68-d598af1d4203,4093.68,Antarctica,Online Banking,2024-04-14 13:46:34,False
462,226ad750-6b93-43c2-85dd-3700c81e711b,2195.86,North Africa,Mobile Wallet,2024-09-15 10:11:27,False
28,04508cca-6db1-4fcb-9b85-7e5421b4e714,2901.7,South America,Online Banking,2023-08-09 11:05:29,True
1128,7361b91c-864a-489f-852e-315898985af0,1697.63,Scandinavia,Bank Transfer,2024-11-12 15:30:45,False
768,8fea7e00-fc65-4e3e-9ecc-81340eb614a2,45639.01,Middle East,Bank Transfer,2025-02-27 08:35:10,True
492,a1980aa3-1dc4-4e55-9ef8-b4084cf36831,467.28,Middle East,Online Banking,2023-08-20 01:52:56,True
694,2b63ba0b-85c8-49e2-b6bf-ff39816cfff3,2121.42,South America,Bank Transfer,2024-10-07 02:00:57,False
1065,13107a8b-35ff-4fc2-8561-f9e22c8323ac,1821.15,Southeast Asia,Online Banking,2024-12-06 17:30:56,True
123,84009ed5-7fed-4008-b654-78e1867aad56,14959.09,South America,Credit Card,2025-05-01 13:37:36,False
884,bd94ef96-8eda-4ee5-b38e-09194fb1cba2,2945.97,Caribbean,UPI,2023-09-19 15:24:09,True
18,ecdc133c-d0d7-44f0-84b5-a011d9b28ec9,1204.29,Central America,Bank Transfer,2024-11-27 03:48:14,False
665,62251959-220a-4f15-badb-fca6727c181e,2038.49,Baltic States,UPI,2024-07-30 06:57:47,False
1960,a7ea6b47-f117-4dae-b63a-d698cffab5a5,2596.12,Scandinavia,Bank Transfer,2024-03-23 02:03:27,False
1450,2ba04924-e73b-459a-ba79-f34250ced2c9,2149.58,East Asia,Credit Card,2024-05-25 11:16:14,False
637,fa0abadf-8a90-4af1-90a9-c536ae0cda6e,2057.25,Central Asia,UPI,2024-12-31 15:39:23,False
130,720bb1b2-e736-4f4c-a300-ee27685f5412,2222.18,North America,Cryptocurrency,2024-04-29 06:34:01,False
498,020a0c46-fa66-4460-9cae-fb051a2c3b03,29012.63,Central America,Debit Card,2024-09-12 19:07:46,False
1889,e2cb08e8-02f6-4698-9219-df9701c9b6f5,2727.43,Balkans,Debit Card,2025-01-15 15:21:53,False
144,3dfe53a8-6240-439c-ae65-86890ca03028,2697.76,Balkans,Debit Card,2024-08-13 17:17:31,False
1725,0b643680-8920-4ffc-9553-a767e9a6cd6b,4270.39,Caribbean,UPI,2025-07-17 08:11:26,False
502,96f4cf9e-c578-4ad3-b815-675f3ae377e8,550.68,South America,UPI,2024-05-08 11:48:24,False
1678,4ed3a60f-c4d6-4c93-a79d-20bf6c435200,810.05,Eastern Europe,Bank Transfer,2024-12-10 16:23:38,False
381,28cf97c0-213d-4142-830d-6b63ca61e50a,1346.01,Scandinavia,Cryptocurrency,2024-12-17 02:11:26,True
496,21c2068f-bb5c-44ee-a9dd-d40b914eef36,4091.42,Middle East,Credit Card,2024-11-21 14:07:46,True
614,4254aa94-48c2-4ed4-b609-e549126f0e7f,3990.78,South Asia,Cryptocurrency,2025-04-08 09:49:39,True
353,65ab087b-96de-42ef-b22d-d37cf1504343,48018.89,South Asia,Online Banking,2024-02-19 03:19:51,False
1869,065a5489-9297-4104-aa16-4c28908c5987,1983.55,Antarctica,Online Banking,2024-02-29 23:05:42,False
1778,95d9e7fa-748d-4445-89c5-02194b0ba829,1679.74,Antarctica,Online Banking,2024-10-19 00:27:35,False
706,a3bcfff4-cd71-4cff-8313-9258010ccf01,4982.07,Balkans,Credit Card,2025-07-18 12:34:34,False
1866,03ba5536-4b73-4cbb-adfb-973e419ced6e,290.32,Central America,Cryptocurrency,2024-09-28 10:57:59,True
768,c6f654aa-8158-49c3-81e5-1dafbef11ed1,3304.17,North America,UPI,2025-01-04 09:28:23,False
1187,429c6fca-8dbe-4fc5-86ee-be5c652b198f,3220.94,South America,Credit Card,2025-04-17 04:09:13,False
1481,1a6adb40-8792-4359-80d9-1c6c06d338d1,4309.16,Scandinavia,Online Banking,2025-06-16 23:10:45,False
1211,918d5f48-52b1-4675-afbc-78ee2a842eb2,2450.86,Baltic States,Cryptocurrency,2023-11-08 05:04:45,True
1900,1af281a1-7527-4d04-982f-5c27a8d16817,3519.65,Eastern Europe,UPI,2024-02-15 07:42:46,False
1230,de9a8988-9bbb-44e0-b9ea-cc05053fc0bd,2470.58,South Asia,Bank Transfer,2024-05-22 16:36:46,True
649,757723e7-8280-43df-b5f8-e88e6b6d7e5a,134.45,Antarctica,Mobile Wallet,2023-11-15 13:36:43,True
1304,01248e30-5729-4391-9ec5-deaa3cd7225f,49691.95,Western Europe,Bank Transfer,2025-05-15 09:08:17,False
949,cc019cb1-cfb3-427c-9814-035b195b841c,441.01,Eastern Europe,Cryptocurrency,2024-08-09 03:04:24,True
1226,a4a81ad3-d0c6-4fee-a60f-bc5c7b68f22b,3705.5,Antarctica,UPI,2024-02-09 22:31:41,False
1079,99f79a4c-7b96-40d8-8e69-2f1a96ef2180,3492.81,Scandinavia,Credit Card,2024-01-28 18:51:11,False
1047,e04a1b54-bcc9-4ff7-a3a0-b303d1a316cf,4621.71,South America,Online Banking,2025-07-16 22:22:14,False
1015,6329b255-84a9-462d-b214-39fb21d1d67e,1553.4,Baltic States,Debit Card,2024-10-16 12:18:45,False
1043,bada5cb4-1e92-4bed-a126-2a6aa9c55c52,1013.47,North Africa,Bank Transfer,2023-11-12 01:48:31,False
1639,b175fe9e-4347-4364-8216-73977b521bf0,35902.97,South Asia,Cryptocurrency,2025-07-03 12:13:10,True
328,fce30427-34f8-4445-861a-b93ffc83b835,4247.88,Baltic States,Cryptocurrency,2024-05-06 00:40:15,True
717,c883d5b9-b451-4496-af49-ce93079bba95,1481.75,North America,Bank Transfer,2023-11-12 22:20:55,False
1980,1bdaf5b6-b9b1-4dc9-9624-8527cea84c80,43659.14,Oceania,Cryptocurrency,2023-11-20 04:36:16,False
456,c1ba6555-8d03-42ff-a4ea-34ef78141db9,1822.31,Antarctica,Debit Card,2025-07-17 15:11:18,False
1452,9ac03b3f-5ba9-468c-9fc4-8d1aa61f4c8b,3917.93,Antarctica,Online Banking,2024-07-17 13:36:52,False
1778,61a4e2f3-a77e-4dec-b01b-5c884c0008c4,1480.82,Eastern Europe,Bank Transfer,2024-03-23 01:11:42,False
1204,4a85c71c-0513-489c-ace9-f6a87d84bd1a,4349.28,Central Asia,Online Banking,2024-09-16 08:18:31,False
517,9768163a-27d0-4872-969e-da77dbba4045,2300.02,South America,Debit Card,2024-03-21 04:58:22,False
785,0327cfbf-9cfc-4ef9-946d-cb6deafd0959,3330.2,Eastern Europe,Mobile Wallet,2024-10-28 20:58:26,True
1440,65ef3f7c-6132-4058-a0c7-0a6402254bcd,4909.8,Western Europe,Bank Transfer,2024-09-06 21:20:53,False
886,022b14fe-aff1-44fd-99c8-073294954264,2746.3,Western Europe,Mobile Wallet,2024-07-31 21:31:47,False
975,5bb12faa-1417-429f-b951-fc94c6637d4c,2935.93,North America,Debit Card,2023-10-01 19:32:04,False
193,49bdbff1-c2e4-4f48-883c-7b68ab876a34,3031.42,South America,Debit Card,2024-06-16 15:19:28,False
497,9cee4a10-28e2-4995-ab6b-387dba39a01b,4241.52,Balkans,Bank Transfer,2025-06-19 17:19:09,False
550,b156a4b0-94b6-4cfb-91be-122ebdbc27ad,4536.78,Central America,Credit Card,2025-03-24 07:31:29,False
63,b0b1e545-306b-49d6-a087-2865160dda03,1201.38,East Asia,Debit Card,2023-11-04 03:04:03,False
969,e034c551-8cd1-47e3-b65b-5bf62a6d6596,3191.3,Central Asia,Online Banking,2024-12-24 13:28:37,False
579,b235959f-88e6-431a-a97e-fe5fc68c1545,44664.38,East Asia,UPI,2024-05-08 06:01:36,False
1889,d0d2aeb1-02d1-426a-9612-573d1f26c630,1703.67,Central Asia,Mobile Wallet,2025-05-11 20:38:47,False
1958,dd5ceefa-e831-43b3-8d2b-d8044f40f617,4494.34,Oceania,UPI,2024-05-20 06:32:38,False
1894,2c91eea1-6289-4f49-b427-896063698db2,7548.55,Oceania,Credit Card,2024-09-17 08:57:16,False
1695,6bb042e0-2b93-4a63-bf31-90f9bc8c6e61,3240.41,Southeast Asia,Mobile Wallet,2023-08-14 01:35:20,True
180,638a6c5a-bf5c-4d6d-b924-92c26354045f,1860.45,Oceania,Cryptocurrency,2024-08-07 05:36:03,True
696,57cb2390-7a5a-4916-80ec-f642cf648ed7,3503.58,Oceania,Online Banking,2024-12-26 15:26:26,True
1962,cd72ac0e-6273-4443-a508-74074b876569,2218.84,Scandinavia,Online Banking,2024-10-20 13:11:21,False
1494,f6677f89-aef7-4ecd-8597-601bde562eb6,3474.2,Eastern Europe,Mobile Wallet,2025-04-16 10:17:30,False
46,ebf9bbe8-4cea-41e0-a5a6-1d75472a35ef,2336.96,Balkans,Credit Card,2024-06-10 23:03:23,False
1773,4bb7045b-3a7b-4fc8-b6f0-a8ba090efa13,1526.74,East Asia,Online Banking,2025-06-14 08:46:56,False
94,bb43951d-299e-450f-9301-a8f494fa7227,3724.52,Baltic States,Bank Transfer,2024-03-23 13:45:21,True
202,55091ff9-4f5b-4beb-b8ea-3a43fd741df7,638.91,South America,Mobile Wallet,2024-05-06 00:34:35,False
1564,199eb78d-ed0e-41c8-9e6d-a6f1a6a765c8,845.28,Caribbean,Mobile Wallet,2023-11-15 11:54:22,False
163,da304661-f45a-4c3d-89c5-16269186b59b,941.37,Scandinavia,Debit Card,2025-04-06 17:00:59,False
1066,c19275eb-1203-4fcd-bf42-948972b77ec9,147.58,Central America,Mobile Wallet,2023-12-24 02:42:09,True
1377,f8e1e949-b6f5-4ae6-9dad-1878320e6692,121.06,South Asia,Credit Card,2025-06-09 14:53:28,False
583,94340120-d1e4-471c-a782-fdfef7697201,4628.11,Caribbean,Bank Transfer,2024-12-09 15:36:39,False
1794,f898ecb2-5ec6-41c6-81fe-d068722155b5,2927.3,Eastern Europe,Debit Card,2025-02-03 23:36:20,False
1050,205bb625-55a9-44e2-9c76-571fc2609811,28365.88,Southeast Asia,UPI,2024-06-13 02:27:20,True
402,f1d64dea-7f2f-4c62-8265-226c910fb03d,2515.6,Antarctica,Mobile Wallet,2024-08-12 02:41:41,True
998,8573a44d-13f5-4053-8811-b913dbd34749,28332.6,Baltic States,Bank Transfer,2024-03-01 12:01:25,False
638,56efb142-6e7b-48f5-b7f9-5f390ab0b7f2,4921.61,Middle East,Online Banking,2024-01-20 03:36:22,False
1315,19249834-59c0-40cb-b191-4b199d4d971b,1681.28,Sub-Saharan Africa,Credit Card,2024-12-11 10:48:07,True
1988,955f858e-65f3-4101-a059-253c984b1b78,2381.87,Antarctica,Bank Transfer,2025-04-06 22:37:58,False
1967,4ac72798-3742-4b5a-a01d-93fdfab282b2,43487.8,Middle East,UPI,2025-01-12 09:33:20,False
1317,74cdf669-af6f-46cb-aeee-7ffaa49fd15a,40.8,Southeast Asia,Mobile Wallet,2023-11-13 15:12:07,True
725,6048bf27-e35d-4a72-b16a-110875b101ca,2153.6,North America,Debit Card,2025-02-05 14:28:16,False
772,8492dadf-b142-4ded-b477-13a492768226,4508.4,South Asia,UPI,2025-05-01 17:38:15,False
77,f8710b87-4be8-4069-8bf6-3ad811fe07f2,1564.37,East Asia,Credit Card,2025-03-14 08:09:50,False
762,7ef3d876-b756-41f0-b66d-45c51a0b2e43,2800.25,Baltic States,Cryptocurrency,2025-05-01 12:45:27,True
1903,3940091e-c906-4df4-a07c-b259df465dcc,4274.29,Southeast Asia,Debit Card,2025-05-28 12:07:33,False
1943,c284d107-7e7f-4de6-9a61-0e8c882761aa,39535.75,Western Europe,Mobile Wallet,2024-05-01 03:44:50,False
822,06adfcc0-3739-4b4b-bfd6-7133c0a9d3ff,810.77,Caribbean,Online Banking,2024-06-08 08:31:34,True
1442,3e0aff72-b4bd-4423-94d0-ce1b20503db2,1139.34,Sub-Saharan Africa,UPI,2025-06-14 07:35:24,False
9,85088d54-37cd-48a0-9b36-4f05aec1b2fc,3872.16,Baltic States,Online Banking,2024-01-07 00:05:15,False
540,13818ac9-e9b4-44a4-b377-0b4b1263b87c,1224.39,Sub-Saharan Africa,Mobile Wallet,2024-05-26 01:57:50,True
1095,fb1742b1-f1fe-4fe5-b2e5-1501126b0faa,19665.62,Sub-Saharan Africa,Bank Transfer,2024-08-01 16:04:12,True
1261,8157a26c-2201-4294-a27d-91525501b0ce,2099.82,Eastern Europe,Online Banking,2023-08-16 17:28:17,False
809,2352ee69-ec7c-402b-91f0-0f4f446cd499,4659.18,Scandinavia,Debit Card,2023-09-11 02:03:00,False
1848,c8c981de-33be-43cb-ba51-fa92557bad91,3024.95,Southeast Asia,Cryptocurrency,2025-06-01 12:39:38,True
1261,a288e55f-9b62-407e-ad99-93b6912062c4,900.54,East Asia,Cryptocurrency,2024-02-16 02:27:17,True
254,e3c80947-470d-494f-bce1-106b173c7fd3,4918.54,North Africa,Bank Transfer,2024-01-18 18:35:13,False
135,5da85a4f-45e0-48d3-befd-d73b5e122b79,1519.79,Balkans,Online Banking,2025-03-16 08:31:58,False
1139,370343e2-f849-4145-8fd3-8dcbe743a00c,2562.76,Southeast Asia,Credit Card,2024-05-14 03:59:25,False
288,0b7d93e1-b41f-48dd-89dd-5576cd60ffcb,3788.74,Sub-Saharan Africa,Bank Transfer,2024-06-28 11:50:54,True
413,ad2bb78a-4489-41f1-a109-8001ec8c9425,743.4,Central Asia,Mobile Wallet,2025-06-21 06:30:40,False
776,842bc9d8-1683-4f93-8c27-bf322cc918bf,3919.97,Eastern Europe,Bank Transfer,2025-04-02 07:19:36,False
53,7eefb253-f2d3-4361-a71e-f367fad616e5,3409.68,East Asia,Cryptocurrency,2024-01-20 08:09:21,True
1675,25765972-4c2d-440a-8313-b295c0cc5a08,581.19,Scandinavia,Bank Transfer,2024-04-04 15:51:52,False
1560,45df7696-6474-4d86-9653-ed48dc42344a,3436.75,Central America,Mobile Wallet,2025-05-14 19:11:11,False
1917,da9e5ea6-4daf-42fb-98a0-f7fef92fb241,2142.02,Oceania,Credit Card,2025-07-16 18:33:41,False
1498,8931bc0a-c2a9-4b03-972f-59e9f60ad8d7,2545.57,Middle East,UPI,2024-12-26 02:16:41,True
162,5dfebee6-9b35-4471-8155-b1468c848f2b,2104.32,South Asia,Cryptocurrency,2025-02-07 20:04:18,True
985,510bab14-af8b-4ad7-a24c-824dc782a3c0,438.62,Antarctica,Cryptocurrency,2023-08-11 04:34:43,False
101,5ed178a9-e7d2-4b5c-b215-55b0c412ca6b,3393.68,Western Europe,UPI,2024-07-03 16:08:59,True
382,dedf4e13-c630-47dc-9852-996f55d8f4dc,1272.34,North America,Bank Transfer,2024-01-16 08:32:36,False
594,a4dd100a-c5d4-4a18-bf07-746a800847c4,234.24,East Asia,Mobile Wallet,2024-07-20 07:26:59,True
1347,c152c289-6489-40d3-80f0-c08e985125d1,151.13,South America,Mobile Wallet,2024-03-09 19:28:58,True
1539,3f66e5c0-815d-48de-9cc9-71c57645f860,2004.83,East Asia,Bank Transfer,2023-11-14 09:30:04,False
942,8ba48064-58c7-4186-98e8-c8788a41768e,3361.13,Southeast Asia,Bank Transfer,2025-06-15 09:40:14,False
1847,41a624be-31b0-45f3-8d17-078660f62ce2,4117.85,East Asia,Bank Transfer,2024-01-14 02:38:41,False
433,5bce1005-cb15-415a-b61c-9d339b45c8ee,3457.95,North Africa,UPI,2024-03-27 05:17:14,False
1481,0e7749fd-a126-47a8-a73f-f1863c6e7c49,4057.53,Southeast Asia,Bank Transfer,2024-04-28 18:19:36,False
1102,0cb74608-cdd9-4cdd-b116-8cc2ec665603,1088.01,Middle East,Cryptocurrency,2023-09-14 06:46:33,False
1112,90224006-830d-4f86-9816-543d0dcc0b5f,14906.07,Eastern Europe,Mobile Wallet,2024-04-02 05:11:03,False
1922,d6b84ba7-475d-45b1-80b3-80a3ba6fc1d0,111.67,East Asia,Mobile Wallet,2024-01-22 17:34:54,False
540,91be9952-65f4-4c5f-99a1-29c818349169,1670.11,Baltic States,UPI,2024-08-30 10:31:54,False
537,73c4f434-4082-4a09-bced-0df903b6f01f,810.13,South Asia,Debit Card,2023-08-12 06:03:51,False
1031,2bb7ef12-ea43-43dd-a061-e2eb4d14daf6,3994.81,Baltic States,Credit Card,2024-08-05 00:51:10,False
818,3e9e64c8-896f-4fe4-ab9b-ca23d81e13d5,664.93,Middle East,Credit Card,2025-06-07 05:04:57,False
1162,8835a086-0fd4-4496-a876-0c8c2348c582,3071.94,South Asia,Bank Transfer,2025-01-27 04:16:10,False
483,7d063154-b7ff-4b20-abe2-e4aa80c52e06,290.86,Antarctica,Cryptocurrency,2024-03-20 05:37:27,False
648,f336a86c-c0d1-486c-8a1b-714c7250a5c9,4643.87,Western Europe,Credit Card,2025-07-19 09:55:07,False
1668,d39c113d-ebe0-4d91-8109-60447ed74a26,161.89,Eastern Europe,UPI,2025-04-25 08:40:18,False
1695,27db06d1-9f0b-411d-8f07-87c5aa641633,27444.93,Baltic States,Mobile Wallet,2023-09-22 16:36:00,False
124,9171ee26-6f6e-489f-aebb-c0c16bd63840,2839.35,Oceania,Cryptocurrency,2024-12-20 14:59:13,True
935,2b60ff8c-b6c5-4aa9-961a-9706ee60702f,632.65,Balkans,Credit Card,2023-10-09 18:35:14,False
1921,7d7a475a-37c0-469b-941c-bb19f774a523,4244.91,Middle East,UPI,2025-01-24 07:04:20,True
1732,a2f0fdf9-df0c-4199-ab4a-359e588834d9,1374.91,South Asia,Credit Card,2024-07-01 08:11:53,False
1007,5d976660-9ac2-4a25-8a70-b75698fdcdfc,591.4,North America,UPI,2023-09-01 22:43:07,False
1339,b3b1182b-596e-4165-9ca6-361338b8df62,18732.93,Sub-Saharan Africa,Mobile Wallet,2023-12-06 04:17:55,False
333,3b071e64-1117-4060-9f61-148dd0c0e6b9,2755.17,Oceania,Online Banking,2025-01-26 23:00:37,True
880,70bde6dd-9954-427e-890b-12794ce9900b,1612.11,Southeast Asia,Cryptocurrency,2025-02-08 23:55:24,True
326,ed968c7a-7745-4ee1-96be-d98d50c1d74f,4591.77,South Asia,Online Banking,2025-03-07 08:27:05,False
1627,111a2158-f712-4064-8836-e806a1fe432d,125.32,South Asia,Online Banking,2023-09-20 04:17:45,False
654,f1d98f64-c9cf-464a-8de8-a77b9b518551,3345.22,Caribbean,Bank Transfer,2024-09-15 04:15:33,False
1316,490eeb4d-8296-4788-b679-8b8b273b9490,3602.28,Central America,Online Banking,2025-02-03 02:35:00,True
1336,82a94d7f-92d3-47aa-9d64-2d7830ed9522,4227.04,Antarctica,UPI,2023-10-25 23:02:02,False
700,ca8c33f4-e496-412c-bcb0-67d6e0e2ed6b,3102.59,Central Asia,Bank Transfer,2024-05-27 14:51:34,True
1891,5a362857-538a-4888-9e0a-a559d8748e20,14836.9,North Africa,Bank Transfer,2024-01-09 09:57:00,True
1295,e7c2ceb8-d61c-42b1-b02f-4ae19c33519b,2540.05,South America,Mobile Wallet,2025-04-17 12:54:13,True
1800,7c0b4b94-f78d-46aa-9efd-c047e56552b3,399.23,Sub-Saharan Africa,Online Banking,2025-03-18 09:45:43,False
625,08407d3c-9bba-4693-91a5-000e91375d2b,2233.02,South America,Debit Card,2025-04-28 13:40:41,True
115,91cff46b-1654-460e-8cfd-a96df41185c3,41170.01,South America,UPI,2024-05-21 23:12:07,False
476,7e3cde39-effc-42f9-b8bb-1eb2faaca311,2340.98,Scandinavia,Online Banking,2025-06-25 18:04:38,False
1017,931c9ffb-44b6-4a97-a9d3-334abdbee191,2002.87,South America,Debit Card,2025-07-06 23:03:06,False
1740,25893f6a-6764-4724-b2a4-bf006766d07a,3693.04,Scandinavia,Debit Card,2025-01-15 07:55:00,False
561,db6c4b4a-8152-4b16-b095-0dd816d3bc60,2668.15,Sub-Saharan Africa,Cryptocurrency,2024-08-30 10:31:12,True
1556,4355acc1-3959-4d01-a3af-264303c0b79a,3462.46,Central America,Online Banking,2023-08-26 10:34:09,False
242,87b91439-34bf-4c88-b01e-497e150fa185,472.55,South America,UPI,2024-02-16 03:07:31,False
593,9d2a5fa3-d320-4129-8ee3-c6b352a9ff8b,1973.98,Scandinavia,Cryptocurrency,2024-03-26 03:42:54,False
1172,56bf1d75-a3f6-4952-a232-32b86ebefa37,23729.43,South America,Online Banking,2024-01-28 09:17:42,False
1808,41425966-7237-450b-bd0b-e5ba81bf29cd,28476.08,Antarctica,Credit Card,2024-05-01 08:12:37,False
914,4dbca8ed-0906-4f04-9760-7e8d62217a45,87.32,Central America,Credit Card,2025-05-14 08:43:42,False
1628,91362d7b-dc64-4860-bf9c-b955b7bb36b8,1880.69,Western Europe,Debit Card,2025-06-11 05:22:13,False
729,496ea092-ad8e-4b70-8b78-2a9996a5a141,2537.28,Middle East,Debit Card,2024-07-18 22:10:07,False
1087,cdcb2406-63ab-4798-8837-3f5eb0d3f699,4438.68,Scandinavia,Bank Transfer,2024-10-13 05:08:47,False
1462,33dec578-308c-43f0-b28c-1591b6b051dc,652.96,Balkans,UPI,2023-12-29 05:51:10,False
1700,18479173-ada8-4493-be84-ccde62bf0c3c,1368.79,Scandinavia,Debit Card,2023-10-13 13:16:03,False
1203,34a037ef-a55c-44d9-8e16-a23494761e36,655.2,Sub-Saharan Africa,Credit Card,2025-03-28 02:37:43,False
1820,eb5e9573-2401-4ac9-9915-6defcc0a544a,3021.35,Antarctica,Mobile Wallet,2025-07-30 03:39:05,True
732,7278e693-d5c0-410c-b19e-0decf3c7ced6,4958.5,South Asia,Bank Transfer,2024-09-06 20:31:41,False
1993,c5209f2d-f1c1-4877-ad37-8b8ae2b7ec49,3121.09,Central Asia,UPI,2024-07-04 17:49:37,False
1841,54aeddec-2eaa-4be4-bd2a-ee40b080abf0,27287.74,Central Asia,Cryptocurrency,2025-02-03 10:07:58,False
744,8ba3b9f1-d0c3-493d-a7eb-cdcaffeb65d2,3502.36,Central Asia,Bank Transfer,2025-05-30 19:49:52,False
1845,f988d907-be8e-4241-b4dc-c15243b329e9,43697.88,Oceania,Online Banking,2025-01-22 10:55:36,False
1165,29524a29-f158-4ac2-9e8d-1b58fba4d730,29695.01,Oceania,Credit Card,2025-03-30 19:36:51,False
1053,688dd9dc-d77a-4649-b097-bfac55f84006,4459.74,North America,UPI,2024-08-19 17:02:16,False
1061,2e78d4d1-f924-46e7-b716-7edb52110df4,2663.66,Baltic States,Debit Card,2024-10-09 05:03:11,False
1248,d0120b5f-2719-446e-bbf8-dfa25c7c088f,1214.4,South America,Debit Card,2023-12-20 20:39:20,False
1953,a8181ef7-a841-4229-a834-1fd811d07da4,2198.9,Antarctica,UPI,2023-08-02 07:29:41,False
281,c84aa4ae-f8f5-4ca0-ab37-988ca9ffcda8,4188.19,Southeast Asia,Online Banking,2024-05-12 12:00:28,True
9,14814de1-e661-4013-8569-944e438763fd,117.01,Scandinavia,Mobile Wallet,2024-12-09 08:42:10,False
329,1d3c809c-8d8c-4f11-98c3-7b80969b6f4d,3334.28,Central America,Credit Card,2025-06-06 11:44:50,False
1762,3d025a8d-de97-4552-8d24-d9fdde1682f0,33540.63,Balkans,Online Banking,2025-01-05 15:01:42,False
773,2737e724-26f6-4e38-9b89-7596a09fac33,30.52,North Africa,Cryptocurrency,2024-11-06 05:50:55,False
738,a5fd7d34-8a4e-42a5-ba43-d7df0a17cde2,1121.31,Western Europe,Online Banking,2024-02-19 10:43:20,False
618,35010a0f-3f4b-432b-9bc4-9c35d1e96022,907.93,Eastern Europe,Cryptocurrency,2024-08-20 20:55:38,False
1096,11af3519-4003-4086-b6a7-94666a914c4f,759.94,Central America,Cryptocurrency,2024-01-10 12:21:36,True
1178,880fb895-fb5e-4312-9bbc-a4c2f0d93687,1827.4,South America,Debit Card,2025-06-09 23:49:28,False
1371,f77ac31d-06d3-4eaf-b646-bf7dd6d5dcb8,2190.46,Central America,Credit Card,2024-10-02 01:00:46,False
791,1d4e0385-f02c-43a8-9895-03d006d3c460,1633.25,Middle East,Online Banking,2024-01-23 18:28:43,False
1886,efd7b5de-6335-40cf-8c7a-699a27b90877,1915.73,Oceania,Mobile Wallet,2024-03-02 04:13:52,False
483,7a29e116-4288-46cc-93a2-721d84c5a5df,2707.06,Antarctica,Online Banking,2025-05-30 06:13:53,False
1391,fcdaf98e-a5f1-45ca-8632-02a50eac6002,1831.54,Central Asia,Debit Card,2023-12-31 11:40:33,False
69,e31ace8b-b22a-4472-ab69-6d9ed895eb1b,2365.17,Sub-Saharan Africa,UPI,2024-10-08 05:22:56,True
1813,74e99ba3-96a6-4d51-bd4a-cd7b76314add,16578.46,Central Asia,Cryptocurrency,2024-05-20 10:29:45,True
1927,d1a49d4e-f694-42fe-8d9f-ae1dbbff789b,48821.1,Antarctica,Debit Card,2025-07-15 13:35:52,False
1468,dd0af1aa-a6c7-4671-b8b2-af4d0ca796a1,4506.21,Southeast Asia,Debit Card,2025-01-25 16:32:43,True
1820,acc904d9-c69b-42ea-828e-2f1ab0a41482,3189.16,Baltic States,Cryptocurrency,2024-01-30 18:23:06,True
161,ffe0b800-eb86-4a53-a8d1-fefade46856d,3854.18,Caribbean,UPI,2024-08-20 10:15:59,False
1895,b88419e6-489e-423c-8cc8-1cc482c906f3,3297.41,Eastern Europe,UPI,2024-03-31 05:01:17,False
1131,7c1bf0c1-431d-4c16-b73c-cc14266d8e05,630.66,Antarctica,Cryptocurrency,2023-10-23 11:00:08,True
931,d652c000-f98f-4bbb-81d5-b3d301e20467,4970.87,Antarctica,Online Banking,2025-06-01 17:05:31,False
229,f6ad6e66-8b3e-40c1-b0da-4a67fd708544,4804.81,Balkans,Cryptocurrency,2024-04-14 01:01:54,True
512,be7c0301-cc94-4c5c-ad0b-b88a589cbeae,4512.76,Middle East,Mobile Wallet,2024-07-27 21:33:32,True
1043,4e301be9-8995-42bc-bc86-e45e7fb20a2e,3636.59,East Asia,Bank Transfer,2024-08-08 10:06:15,False
1362,656deab3-a7cf-4c9d-8d3a-5aed981e12a3,1275.1,South Asia,Bank Transfer,2025-04-05 06:11:08,False
722,54fe237b-c5f2-4e57-a258-2fbc02ec5d67,3351.71,Oceania,Cryptocurrency,2024-09-15 11:34:00,True
1016,45710dbd-6581-4808-86a4-e9f21efed2ba,341.85,North America,Credit Card,2023-10-10 09:29:39,False
613,01b725eb-8ccc-4763-a4d6-f9c8484891de,4489.61,Western Europe,Debit Card,2024-07-16 06:50:39,False
687,1513e6f9-7a77-4252-b205-035e1584a388,999.62,South America,UPI,2023-08-20 17:17:10,False
1165,11838d6f-5301-4efc-806f-2357073a6013,2572.53,Central Asia,Mobile Wallet,2024-11-08 11:28:26,False
1249,4bac1c9c-2822-4ce1-8329-4a9c692c0f6e,4182.75,Caribbean,Cryptocurrency,2023-08-26 15:13:24,False
267,a525d854-690e-4be8-aead-b920cd56906f,1822.94,South America,Credit Card,2023-10-06 03:48:16,False
411,0066af19-e9cb-49ab-b056-b72fcbde7328,3882.13,Baltic States,Online Banking,2024-08-10 19:45:39,False
149,036698ff-486e-40e8-ab3c-317230e143e3,4896.99,North Africa,Debit Card,2025-01-24 02:03:12,False
1553,5ff56824-ee2d-485e-80c4-282459ea22a7,601.62,Central Asia,Online Banking,2025-01-04 02:42:29,False
415,e626f20f-314d-41d5-b217-e13adddc77bf,3424.34,Antarctica,Debit Card,2023-08-15 03:39:05,True
481,0c9be93f-d902-414d-8444-7b6051ad695b,4605.73,Baltic States,Credit Card,2024-06-21 10:03:56,True
983,21dc648d-4571-40b1-b87a-910de53dd171,2885.73,South America,Mobile Wallet,2024-09-24 08:26:03,True
1346,e4266e07-0e94-41c8-9f88-d7b6faa37079,3703.08,Central America,Debit Card,2025-04-10 03:27:17,False
