customer_id,transaction_id,transaction_amount,region,transaction_mode,is_fraudulent
6883cd6b-0807-4376-8120-711c822246f7,82d639a8-5257-48d2-a014-879dac4d3768,291.75,Sub-Saharan Africa,Cash,True
e11cdbe6-36d1-4f6c-883e-46e73b382568,21d20a82-8754-4896-8385-d1df95134fbf,216.2,Eastern Europe,Bank Transfer,False
28f3e7f7-e036-4786-af0a-e9bb290e2634,42888e25-9048-4ee0-9612-70b6e7722145,201.29,South America,Cash,False
9871bcc6-cd1d-4fc5-b10f-ad9cb35cd931,982346ea-dfaf-4825-8ea6-3701d85eadee,402.1,Western Europe,Online Banking,False
bbeff798-d582-41de-881f-7b3ec1ff56fb,4d20dd83-fcdb-4a2f-b639-b70e97112f5a,433.45,Caribbean,Debit Card,False
a21d9c53-3556-498b-827c-a9a1c9eceab6,ca062a01-7816-4f35-8ba1-b24b5cb3cba3,332.02,Caribbean,Credit Card,False
9cfbca58-8777-445e-9804-cbd03ec32dca,eecfbe52-4760-4c7d-b468-61e36c25e9cb,426.53,Oceania,Mobile Wallet,False
e8e323b0-6bee-41b8-8950-1743dfba619e,c6eeb95d-aee4-408d-a556-fdcb7cf49b69,204.11,Central Asia,UPI,False
2538f7f8-564c-4cca-90bd-796524867b81,6bff557d-fb71-4991-952e-52f314d45d9d,179.46,North America,Mobile Wallet,False
bd74ad37-3cd4-43e9-8f61-2d4f0ed7e614,7e30b61c-02ae-4d95-860e-c72d8abf73c9,447.48,Middle East,Debit Card,False
0db80697-8741-4e6f-9430-e3990e92e8a1,72b04040-bf18-4d01-95e1-9a072aa9c9c6,426.86,Caribbean,Credit Card,False
47406ac5-5962-4dc6-8418-5421cc4784ec,585acb7e-e3a7-4fd5-b7d6-823c1c062059,17.91,North America,Bank Transfer,False
54e08606-3f7b-4aac-8076-2da1f67e0135,0546abf6-e4b2-48bf-8ffe-bc00ed2159ce,304.44,Southeast Asia,Online Banking,False
1975f339-213f-42b4-8668-1dffb0d4faeb,e42a6d66-483f-47d9-844d-16d97ff16ba2,341.45,Eastern Europe,Cryptocurrency,False
5175e29b-a10b-4e9c-9398-ab04b06ab07e,728ed7ae-9edb-488b-88b4-f4094396ab1f,224.12,North America,Credit Card,False
954fa1e3-8e38-4fec-9f13-d36fbd5d5cdb,59130757-58d3-49d4-bacc-90f86b8dfe07,231.84,North America,Bank Transfer,False
3fec2681-436c-4ea2-aaf0-5620efd544a0,42d88b11-a449-40ab-bbd1-e51562d10639,400.61,Central Asia,Bank Transfer,False
46109f10-df49-45e2-b5c1-3f9bda769ebb,f5a1eb72-c381-4731-bae7-6e0750f840a3,113.32,Sub-Saharan Africa,Bank Transfer,False
a5dd75bf-05b1-4aee-bbf8-304d62399360,4e91668d-7945-41d9-87f9-f7b92fbb0b52,30.52,Scandinavia,Bank Transfer,False
760c4499-7380-4876-a05c-9214b216afa5,b3710354-507d-4038-bf70-c5d7f8074c4b,168.71,Balkans,Cryptocurrency,False
1f780336-fe89-4e2e-b040-a46fa27fc60d,5eec7db7-d869-4183-9b87-8f508ad6c566,436.3,Scandinavia,Credit Card,False
7213ff77-6238-440f-b1b4-e3ad624ed043,85da7fc6-32ad-4394-b0b6-2e58f594075a,416.06,Antarctica,UPI,False
83d2cfbc-59ba-4c5e-97e6-7db98fd04c98,2fd68215-0290-4e90-9977-f08172ec2d3b,6442.68,Southeast Asia,Debit Card,False
d436e6a0-086b-491e-987a-b4dafa65421b,33d7c9d2-a391-4d39-8f95-5199dda86075,250.09,Scandinavia,Mobile Wallet,False
a64e9969-91bf-4409-b753-704fb83de828,a8661885-e03d-4e2c-9b3a-66f5673efdc0,265.2,North Africa,Online Banking,False
8c64e648-5030-44eb-b2d3-216097287b2d,0a721dce-1783-4bda-a23e-28bd27282162,208.79,Balkans,Debit Card,False
7b7e285d-5d43-4a36-ba77-2bd67898fd0c,20078ca9-6105-4270-bca2-80eee2c8c199,72.88,South Asia,Online Banking,False
4edde3ad-08e7-426b-bbef-bbbecf7283a0,19979cf3-242f-470d-a52b-9612bcef3fd3,10.57,Scandinavia,Credit Card,False
7b2c0b6b-9e23-4306-918b-77a0f0f993e5,a9cc514e-0a3c-4769-8bfa-fd2718d7d85b,7030.4,Southeast Asia,Mobile Wallet,False
76976fc0-5480-4dd9-b044-c7b8c3683296,3379d7d7-173f-4644-a849-4a398416bb5a,24.98,Baltic States,Debit Card,False
5b77a558-9441-450c-ab89-97667bec8bfb,076b6cac-68f4-4edf-ad74-fa0e7b50d7ca,471.72,Central America,Bank Transfer,False
309aadc2-bb83-4826-8954-6defd14e4dd8,0bdaf830-5d8f-4d4b-a4f7-a5584b867c75,293.04,South America,Bank Transfer,False
a7e3a5f3-4eeb-4396-a603-f18a99abdeeb,7060e3ef-53bb-4ad6-90b2-f6ad04aba971,141.01,Oceania,Online Banking,False
22d7d538-6b1f-4659-92c3-90ac4427485a,2e23e8ca-cbcc-4a97-89d3-a600291f0c10,225.19,Sub-Saharan Africa,Mobile Wallet,False
fac2b86c-acea-4726-9601-008cd5430eb7,b1f9e74f-27c7-42d4-9227-14bf3a351462,382.95,South Asia,UPI,False
0f7de748-aee0-4564-af03-6f2cd6a7fcea,94c13e39-c89c-4ee2-8a88-b49333d1ae70,480.35,North Africa,Credit Card,False
b8b892b2-459a-45be-9702-e7da3b5d3597,ca9d8c78-3c8c-47fc-894a-79a3a788daad,162.86,Oceania,Bank Transfer,False
eff2e509-78ab-42bf-ae32-3b46a127cab5,d3922552-4b3e-41d7-b9c4-7bc3e8197628,23.52,North Africa,Bank Transfer,False
ef1decd6-b537-41ad-9780-05f6d3818d9f,bdd6a44e-159f-4a88-914a-1272c4bf935a,245.88,Sub-Saharan Africa,Bank Transfer,False
b489ae71-a31a-4695-8b9b-fe2c9394b847,031be25c-12ea-4fbb-9caf-8b5e3195b7c4,44.11,Central Asia,Cryptocurrency,False
08d7cab6-7aad-4031-8bbd-c27086bf6915,b261fca8-9d7f-488d-97ee-a7e3214f41ae,394.26,Oceania,Debit Card,False
1c2bec67-8bc7-4e9f-8748-f78818c31e3a,316cdc08-974f-4444-8055-d29caa66747a,439.11,Western Europe,Mobile Wallet,False
71e365b7-e67e-4617-ac84-1d6bc07a6479,52fb3477-fbec-4a25-aff8-49e5be73487f,211.26,Western Europe,Mobile Wallet,False
31d5d171-cd4b-47ba-950c-8facb049f286,5b4ec7da-3d5b-4cfd-9c85-1d0c527b889b,468.27,South Asia,Mobile Wallet,False
01e77faa-b690-4e09-9213-402e8fee797f,2502b9aa-091b-41aa-b9d3-0f08cde9a176,284.99,Southeast Asia,Credit Card,False
bd74ad37-3cd4-43e9-8f61-2d4f0ed7e614,5b631401-bcb3-42b4-ada6-2813cdf7d6fe,478.31,Scandinavia,Bank Transfer,False
307c14d4-abbb-4504-9d2a-fe65ac85a47c,21592414-75ca-4cdd-9ba8-6677b2640e78,76.65,East Asia,UPI,False
c9d51810-1df3-4313-89fd-81ee3a4acace,c777b118-77e9-4fa6-a82d-80d2a5b0cbe3,384.55,Antarctica,Cash,False
1d73d20f-20a0-4181-9ada-6ea91e61e6ba,c24f68f0-cb66-4a5b-ac2a-9ce298be622b,83.81,Caribbean,Cash,False
a1e06b96-3d33-4161-9beb-62fdc363dc8e,9d7978d6-5478-49d0-8d7d-7f8f114bd6ff,18.72,Baltic States,Credit Card,False
e567c426-112c-4280-9f8e-70449b6fc983,c8516fca-581e-4c5a-9690-c3de3a489811,279.46,East Asia,Mobile Wallet,False
8bdc995d-728d-40cc-86be-6135db772a6d,f3c2d9d1-c300-42d2-a262-cab2c82cc622,96.44,Eastern Europe,Cash,False
2ca6b1b6-3938-44a9-acd8-c5bfd4c0ed58,3e314de3-0777-4f0b-bdde-de178636b5b8,170.28,Central Asia,Online Banking,False
725b1d12-3fe5-4b46-a924-0d5bc0c4eacc,8b6e2afb-4292-4410-b7c8-13161b6fd209,253.35,Caribbean,Credit Card,False
c464dc82-e27c-4b20-92b2-e94c48fb909b,fb900228-cd50-40e5-9c5c-2d8864ce5503,263.95,Antarctica,Mobile Wallet,False
0fc9a713-f3d7-4206-8869-aff15f3c5f97,9e250fe9-e21c-44f8-9fce-795f1425fe58,127.15,Middle East,Online Banking,False
85b17b8d-1521-4d97-a9b4-6876f4a594b5,04740706-01be-4d7b-a9f7-5b079838b139,414.58,Eastern Europe,Credit Card,False
581ad32a-418f-4b77-a0ac-f02e3551cb8c,1df72bbf-1037-4aae-a589-6ef81615f101,460.54,Southeast Asia,Debit Card,False
ed5e6995-1189-45c9-a3d3-de5cba1bd5c1,dc2845b3-7b45-42a7-a029-63f8cd407b36,198.04,Antarctica,Debit Card,False
af2a47b6-20e8-4e8a-bc01-41b66a582c43,32705435-3c3d-4457-8816-a22a1ac877c1,379.42,North Africa,UPI,False
786c96b4-0250-4581-a0e1-aa7bfac191de,5f5620ac-3683-4cfd-bd10-0a8f42b2567a,240.72,Scandinavia,UPI,False
13491b8d-bdb8-4657-848d-5d33a725808c,ad5c19c8-92fc-4c5e-a291-d0ec4660018a,165.63,Central America,Cryptocurrency,False
a78db238-9e9e-4e2c-859e-6edd1925eae0,95cdb6ac-468d-4c8b-ac84-98b8411add18,319.0,North Africa,Bank Transfer,False
cdeacb29-4c50-432a-83d2-34fce72c9c8e,71c8552c-f12b-48ba-b4de-af7191c6fece,340.57,North Africa,Mobile Wallet,False
1d2d37ce-6c8b-4418-b8a9-ff4677586892,b3108d37-8f88-4c87-9da5-d65822dd4487,339.08,East Asia,Mobile Wallet,False
2b2ae107-a284-47cc-8656-fe1143bf3839,0f2777db-0410-40e8-bc6a-718b8935193e,381.02,Central America,Mobile Wallet,False
f7058d13-e6de-4f3b-9270-76e3704f36b3,1af3a74b-4192-4b59-918e-c5e334f75623,225.71,Middle East,Mobile Wallet,False
1d6cfd3a-dab3-4e63-8d15-2cfa1585fecc,c4391763-1f3a-4f69-9b4a-4ccd5e09ed70,323.63,Central America,Cryptocurrency,False
42d445e1-11d2-4dc7-a59e-838db0d8774b,c1363690-3b69-42e4-92d6-c1bb1557aeeb,224.58,North Africa,Debit Card,False
af6eed40-1e6f-4032-9f0b-889ec74523f4,b3ba1edf-75bd-4349-b316-6aadbe2650ae,11.31,Antarctica,Debit Card,False
63774983-a000-492a-b6e8-0a31928adf8c,f17197a2-b74d-4d81-8e34-a2eed226700d,258.86,Scandinavia,Debit Card,False
184bbf82-927e-4466-a245-5d9218f5f07e,1daea731-7e0e-4824-8f7f-3fc9ade7d55f,435.19,South Asia,Cash,False
b35c01c5-f3fa-4ace-a644-eaff06e02c13,b2ce0de4-bf95-4e09-9750-b0fc7a9fc8ad,82.19,Western Europe,Bank Transfer,False
dbab9014-eb54-4966-8683-632f1a80e74e,bec0da0e-0095-404c-bfcc-c41c85b73836,380.29,East Asia,Debit Card,False
598da030-54d0-4794-9c28-8a467fe61330,2dcbf372-72f0-4630-a10f-cc45a0a65dc1,192.29,Antarctica,Cash,False
2d099e99-0349-4f66-9da4-7e9f33cea924,735db043-4028-48f3-9326-282004000f63,4486.81,Central America,Cash,False
ecdcabcb-f718-4b46-828d-d261d1bc4c81,d38c1113-3890-4d59-b845-2c9e66653494,362.81,Eastern Europe,Bank Transfer,False
47406ac5-5962-4dc6-8418-5421cc4784ec,a1c5c9dd-1b9f-41b7-9a39-1fff3ad5d06e,37.08,North Africa,Cryptocurrency,False
22a32cd0-236f-43a4-949d-8a7e35e8799e,8dd9ef72-3ee5-4b60-890b-b2c46fc6642b,408.44,Middle East,Cryptocurrency,False
e2d8995a-0187-439f-967e-cdf82dfb9f64,b9b8519c-a5f8-447e-81fe-2e0cc667c691,50.82,North America,Cryptocurrency,False
1064e470-5a41-4d74-935b-614582336247,c0b123ce-564d-43ea-8783-ff87d6446972,91.57,South Asia,UPI,False
af2f3ad4-4316-4d1b-bfd3-bb80e0c951fa,5478ea05-35dd-42f0-b215-1f5ffda7850e,24.34,Southeast Asia,Bank Transfer,False
8771e709-5d61-457f-8a5c-418d8250f1da,3944ba33-36f5-4cf0-8b9d-36f10a416c5d,45.52,Balkans,Cryptocurrency,False
940dac88-addc-43bd-ba24-5fe09f72c74a,94789cea-e2ac-4c3a-81bd-729bb99219d5,5967.14,North America,Credit Card,False
35a4b934-7071-4719-9e09-dedd45ff674c,55d1d1ae-50a2-4925-b81a-c8349450c1a7,173.07,East Asia,Credit Card,True
442ba170-44d9-42c7-8420-76f00f85f52a,9d8b9a24-2b10-474d-b6b1-1f03ea255898,352.21,Balkans,Debit Card,False
3db4204b-9350-402a-af4d-0929447599a0,1e50dad4-4c58-4a4a-b019-08f25e1f77c6,400.53,South Asia,Online Banking,False
1cd8dbd4-516e-474c-a6ad-7f07d825ef11,58d3090b-191d-49d8-9f7c-5ea8ebb83250,18.92,Antarctica,UPI,False
31898858-67ca-40db-860b-e68b24a68911,b53268ef-6dd8-4383-8a14-090521a963f3,47.88,North America,UPI,False
f810fb75-5bf5-46ca-a19a-4a511bc15626,6de1ba78-0f37-4076-8635-002f79d337e8,244.2,Sub-Saharan Africa,Debit Card,False
221f50fe-a0db-4d91-bc69-78a7b2384b99,40c0196a-c186-4024-b27c-a4a3ed0da715,305.52,East Asia,Cryptocurrency,False
e02eb370-9336-45b9-9f5d-9d46b39d5d61,2ab2d3a5-018b-4097-b013-623be9b9f2ce,12.68,Balkans,Cryptocurrency,False
8a749707-1018-4f7e-94f7-6c167b34efc7,beb8d623-edaf-49d5-b256-3cbe823637df,342.79,South America,Mobile Wallet,False
87f35ab9-0dcf-4039-8a8c-0a8d2eecbce0,9b89397e-f48c-4214-8974-c987a8971df5,309.87,Central America,UPI,False
d22d58c8-a8ac-4800-bd89-6135b74863bc,9ea6c945-c80c-4526-98a7-c3fe7dc12918,66.78,Western Europe,Cash,False
6faf952c-5082-48c0-9a79-4703f2ab8fd6,a778d757-da4d-4fd2-be25-b612f12dedb3,286.62,North Africa,Cryptocurrency,False
1c9292bd-5384-4468-9cef-81f9b208e90c,97a3608f-3cf5-4c28-a5e6-dc1d3ecd7c67,160.35,North Africa,UPI,False
8b1fd7dc-e0fd-418a-984d-a67ff948ca51,a59ca71c-8127-424d-b4fa-4ff028eab205,73.81,Baltic States,UPI,False
219b0a88-f6b0-4a34-bea8-b9578c46e0fc,05d4f010-5b77-42ad-801d-9f6b594b3420,215.49,East Asia,Online Banking,False
b10836d0-e00d-4f6e-8b12-3e6663d8c64b,ac65112d-c22c-4707-bdf3-6b04da468d1d,4707.6,South Asia,Bank Transfer,False
22d7d538-6b1f-4659-92c3-90ac4427485a,d98a8589-a147-4c97-b98e-e904a93ab793,145.07,Caribbean,Debit Card,False
c1137d02-77d4-44e5-967a-e49f40d42a00,99549d62-592d-40d8-ac6d-f9b0536421cb,93.69,Southeast Asia,Cash,False
da629bbd-2626-44bf-a2f1-d3221dbf83df,a16a0035-a1f7-4ee8-a3e3-7bfae3f4c18e,487.36,Central America,Cash,False
f25a585b-2b33-4bd3-9872-1fca6da8c429,d5ac9999-8d01-4331-94e8-d495d789a257,390.07,Antarctica,Cryptocurrency,False
e5de4165-e9b0-46b4-b0d4-2a5d1f0bb7a8,b229cf8d-a9f7-4c36-8cbb-8e14df25e4e1,6638.25,Caribbean,Cash,False
5741691d-b88d-45d1-8521-240f4f148e9b,96249270-bdd2-40bd-8b83-4529edc41ed3,245.51,Eastern Europe,Mobile Wallet,False
0f2b5af3-0e6e-47dd-92a1-e8d9eb183370,5cb2c887-54d0-4268-98b3-366d762208c7,60.65,Antarctica,Mobile Wallet,False
e11cdbe6-36d1-4f6c-883e-46e73b382568,69390ee2-ebdc-44be-b47d-44212edbccf9,360.26,Oceania,Online Banking,False
cf9cfab9-a586-44c5-aaeb-1ede10770ace,e79716bf-67f0-4c57-90f9-75385739e1a3,371.39,Central Asia,Bank Transfer,False
908cc925-951c-4676-85c2-480bfdae6959,4b9a248a-b084-421d-ae23-70cee978bdc3,3181.39,Central America,Cash,False
7251d73f-ce50-4f21-95fc-c1f6a7d2c077,065d5f20-d095-47b9-bb24-20a970a7544a,59.35,Southeast Asia,Mobile Wallet,False
011babac-cf61-4d4f-9e91-171e86385f8b,9ec2809f-8c88-418a-bfbb-b1b8da46964b,257.3,East Asia,Credit Card,False
dfff7ba9-3d9b-44da-bfe9-441370db7520,ad40543d-998a-4245-b95a-9775383a25ab,96.3,Balkans,Mobile Wallet,False
ba44c730-5f7f-4c78-8daf-af3df83e94d9,42e7be42-c816-49a4-979e-ad9ffb5d50b7,329.1,Central Asia,UPI,False
f76cb782-1604-4bc0-b4d3-b60dc6ea13b3,57cf911f-7899-4051-919b-aa63224446d3,41.71,South Asia,Credit Card,False
fb1163b6-4693-4260-84fa-95595641b76c,c56638e1-3c56-40dc-ba6c-e64f3b689566,4184.23,Eastern Europe,UPI,False
7fd5857a-edd5-4f01-8634-a5bd66a4e3d8,b5b839c1-1733-4cb3-a732-9fd9642e10fa,359.77,Eastern Europe,Cash,False
0bba9f59-72b3-4e53-a228-6c5081523556,d5d388d7-aea4-4fa1-b6e0-f06db379652c,352.21,North America,Credit Card,False
8e3d430b-fa21-4fb0-8fc6-24f5c8e40c38,a3ee4659-9bc9-43d4-b194-32ac6b7577ac,327.68,Caribbean,Bank Transfer,False
b26bc130-6776-454f-bce5-3844e744a13a,aab02cd3-c5aa-456e-b365-5f37870e22c6,491.15,North Africa,Cash,False
54d2b4d9-0d84-424c-b68e-5b77a72a1257,ea9f4be4-43ab-4a4c-ad63-419e234cae2a,147.78,Middle East,Debit Card,True
700be1f1-4347-43d0-a018-f66f005855b3,78fa6df6-4d3d-46c9-9913-0c85ca701de1,247.84,East Asia,Debit Card,False
c69fa33e-42ea-4b7c-90b6-b65e054ff82c,92173dfc-78df-4bf4-be1b-07818b15de55,105.62,Caribbean,Credit Card,False
1020481c-fdfc-4c01-8f47-887962c3270c,5a45f3b8-4924-4215-92e6-4e12ac2fa20c,325.79,Scandinavia,Cryptocurrency,False
8d14844b-ba97-4a0c-acef-2d47f70ccf50,d1632888-e3c8-4c0b-a33a-e4df18f619f0,657.78,Central Asia,Bank Transfer,False
e9521285-8ec5-4bd2-af90-12c0e48200ee,44554888-df25-49b7-8b32-acd45c874e9b,4824.36,East Asia,Cash,False
786c96b4-0250-4581-a0e1-aa7bfac191de,3004bae1-7e33-4b8e-beac-98469865a927,410.81,Antarctica,Cryptocurrency,False
643e6d5c-83d7-441c-8089-14942346f80d,2f2de4c4-21d1-4433-b5ac-1b7ed3d13354,319.44,Oceania,Mobile Wallet,False
75780061-3a5c-4647-88ee-fa52a46324f4,d187cfb5-3f1d-4373-b722-7f82a68ed3be,489.6,Central Asia,Cash,False
c4368a80-0ddf-43f0-986b-c49f7f9578dd,a4145edd-ea65-4264-95b7-2e6300223519,470.07,Sub-Saharan Africa,Mobile Wallet,False
e0c75cfe-ac42-4ff2-92c1-a7da9e13257b,97d3936d-2434-468a-8328-bf34e60c07c6,494.38,North America,Credit Card,False
9d7a1eac-d9b0-4c79-9af9-05d2db5b2be1,c4fe295b-5298-4615-88a8-9476c73d6e65,352.57,North America,Credit Card,False
78228ab4-48d9-4e9f-9255-797643323259,fe3eefb4-c03e-441b-803c-994d9355142c,422.43,Central Asia,Bank Transfer,False
f248b296-4502-437c-92a7-3cb8d83eb4a6,3cf275f3-30d1-470b-a83c-3e90e51cb25d,97.04,Scandinavia,Cash,False
aeaf9d07-85ad-4c3a-ad04-c5acbae825c3,80d3b654-57ef-4085-a91c-3373314826de,437.07,Balkans,UPI,False
9d7a1eac-d9b0-4c79-9af9-05d2db5b2be1,51393577-c086-4408-9a06-c1dada1e5da0,218.51,Western Europe,Credit Card,False
793d8ba0-3a83-4e98-a778-6ac12d8616dd,38233e2a-ff4b-404c-8c1f-e7ac505a7991,344.57,Sub-Saharan Africa,Debit Card,False
1c22d77e-75d2-4718-8a02-93417a555ca6,39deb76a-166d-490a-8b38-fc35db2e838b,321.01,North Africa,Debit Card,False
4c2d02ad-0831-421c-ad60-e49e18e5e5c6,f2837599-a7b6-4e1e-8978-a86bb8ed6861,75.44,Sub-Saharan Africa,Debit Card,False
6f4d9f31-c1c3-490c-b3f7-2b10292b6794,a0ec5cb5-8593-4b56-92cb-c7841f2783cd,476.54,Western Europe,Debit Card,False
f248b296-4502-437c-92a7-3cb8d83eb4a6,def774ba-48dc-4298-8b38-8c3bbe4165a1,22.64,Western Europe,UPI,True
3cb582a9-393b-4d8f-8e45-0de55df6f01d,cbc1d68f-40e2-44e3-a799-1e11430b345d,329.95,Antarctica,Mobile Wallet,False
2d099e99-0349-4f66-9da4-7e9f33cea924,81e696a8-9a85-46c4-9a7a-815ea27f6c8c,495.74,Caribbean,Bank Transfer,False
32e3829a-2b79-452f-93c5-81a9d3ab3433,1cac9dae-72d7-40ec-8833-21c4212b71dc,1503.25,Sub-Saharan Africa,Credit Card,False
32857671-dfe3-474f-a4e1-da43e16c5831,8f4d602d-c70b-42fe-9b5a-ffda28f4ceef,263.02,Middle East,Bank Transfer,True
54d2b4d9-0d84-424c-b68e-5b77a72a1257,f37045c7-c1aa-483b-94a1-58ec2dc61e7e,86.31,Eastern Europe,Debit Card,False
9a2fb9b3-b84f-4b2c-921d-56e00a7a06da,13a73287-0522-45f6-b7e7-a07779e11484,58.63,South Asia,UPI,False
e8014a67-1cf1-49a5-9064-076c775b159e,45db8ac3-7a24-41b5-8556-80050f7519d0,65.61,Central America,Debit Card,False
d6782def-6ea4-4b96-85fc-2abf1c9ef811,867691a9-5630-4943-a384-a5a87de71a73,124.11,Middle East,UPI,False
f33001e5-890c-4f06-8aba-a776ff9b6ac7,4e802338-f298-400b-8e28-d5ae56ec48d7,164.86,Baltic States,Online Banking,False
fd9f44c2-e22f-423c-b499-c952c1df2370,c82bc594-9521-48a6-b96d-fb979bc4c329,443.39,Southeast Asia,Bank Transfer,False
53de381c-c66b-497a-9a44-b650cc227e40,a03b0a75-f934-45a5-8001-a66dd936c4a3,5434.08,Sub-Saharan Africa,Bank Transfer,False
f26aff79-eb77-4799-b93b-6a8705d460ad,b56458a3-2f9b-459f-bbb6-8240c3ce8a2d,419.26,Central Asia,UPI,False
6e27ba62-ad7d-4ca7-9117-91d7c948216d,11f2a51c-996c-4892-bef6-6cdf891c9dca,41.24,Western Europe,Debit Card,False
fb3c4280-6367-47f1-96d3-bb5b5dbbc597,c28fd387-5e2c-4d47-a7de-26b567281a8b,129.47,Scandinavia,Cash,False
97b3b2d1-714d-4f68-8d2e-9b792c4200f0,8732b2fb-6f10-4e83-bbf6-867c2b71a72e,60.44,Antarctica,Cash,False
7940308e-a29b-459b-a23d-42bfc4a53b0c,9a7fcdd5-0860-48b8-840b-e8f045d3d6cb,292.12,East Asia,Mobile Wallet,False
53dab3e6-24b0-40c1-b119-64acb421a79b,66a750ae-fcc6-4345-8e45-1278dde8d36e,41.69,North America,UPI,False
e5de4165-e9b0-46b4-b0d4-2a5d1f0bb7a8,8adf9dc5-9304-4f6d-921d-a1b99bed2877,40.39,Scandinavia,Bank Transfer,False
8650aee1-4b22-4674-83a7-400621899f79,6df016f2-e713-4805-a523-2902ee818dc1,92.44,North Africa,Credit Card,False
31b417aa-93f8-49ad-aa95-3923c064799f,530c03cb-8ce6-48cf-a17c-ec65be7c7349,136.61,North Africa,UPI,False
63c2646e-4ecb-496d-9f8b-3466d3711999,46a4695b-889f-47d9-b4f9-0b938c40324a,171.26,Baltic States,Online Banking,False
b10aef5a-f495-4caa-b605-8c0db748926f,5e76178c-d76a-4d64-9b85-28c9f13ffc4a,431.8,Central America,Debit Card,False
26039e8c-9e83-4b51-8f3a-4d1f398fadbe,67ce4621-7ce7-4c27-9be0-e10d75ff40c7,421.33,Oceania,Cryptocurrency,False
b43fa16c-287b-44e8-b623-4c69481daa2c,3431e7ce-15a4-4672-804a-e2f93c74984f,474.6,Baltic States,Online Banking,False
46109f10-df49-45e2-b5c1-3f9bda769ebb,d40792eb-595c-42ad-9384-4c2cb15f9769,297.13,North America,Credit Card,False
cb33cf04-3fe8-4c46-b603-3780db816c2c,fdf3d279-cbc1-4c83-8c0e-502393412555,465.45,South Asia,Bank Transfer,False
3ba2be14-1c10-4420-a7bb-26c745e09d76,2d5781ec-eeb3-4985-9d13-645d7a01a46e,440.33,Southeast Asia,Bank Transfer,False
b749d3a0-f2fd-4760-be66-2c890cf7de75,c97c5c31-5a68-4640-b431-6ec8167fd112,282.16,North Africa,Bank Transfer,False
850c07a6-716b-4e4f-b9a3-9a8dd2d0f483,86e67859-0874-4192-b83d-b33372156967,10.44,North America,Online Banking,False
c7834337-7c49-40da-8d03-365fd748cc98,8b319d0f-491e-48e4-be7d-a0df09abc1b8,494.31,Sub-Saharan Africa,Credit Card,False
8972666b-d023-4813-8b56-3e3f2c8ba238,21a7f215-812c-4346-90fb-8bca359de319,58.98,Middle East,UPI,False
dc211ec8-e3f4-4218-be3d-09eda0a57502,a84134ab-09f3-4a11-83be-5cb160563fd6,138.77,South America,Debit Card,False
a05b8b38-da67-47c1-bebd-c72115f15730,a63b71ae-bfab-4ee4-9ee2-dc8150cee6bf,78.08,North Africa,UPI,False
442ba170-44d9-42c7-8420-76f00f85f52a,8c0abd5b-ece0-4b66-9a47-c5bf21198a86,25.96,South America,Mobile Wallet,False
8972666b-d023-4813-8b56-3e3f2c8ba238,893a9602-b5e6-4c75-bd0f-ef3180992556,5573.03,Central America,Online Banking,False
1f780336-fe89-4e2e-b040-a46fa27fc60d,4cf517aa-77f5-462e-aded-1c8d201e5509,353.13,Middle East,UPI,False
d1e46d61-b1cd-4d1e-a2d6-ae6475c5ebfe,b24fe8dc-06ad-4173-9a00-0af27cb0e9fc,219.47,Western Europe,Online Banking,False
982133db-4c76-42b1-bc48-782a7a9f219a,d1438293-f854-490b-80a3-fc71b3829fbe,47.44,Caribbean,Bank Transfer,False
06f25fc9-4f7f-46fb-8428-48276a4aacff,4b32619d-0100-4546-9c5b-9d61dfe8d96f,105.27,Eastern Europe,Bank Transfer,False
499e188c-d16a-4318-b745-c334dc514cd1,6c6f68a5-2411-4111-99ee-c214d67b5715,12.04,Baltic States,Bank Transfer,False
220eb7ba-00b8-400f-8ff3-5a681c7f043b,d8b0cad1-641e-4f16-8196-47dd87b3f32d,497.28,Scandinavia,Bank Transfer,False
7e0b37b1-c30b-4689-8093-f99901845d87,a9bd76d8-5f8c-410a-b557-9aa2320b5cf2,406.63,South Asia,Credit Card,False
2ea470d1-cebf-4199-bfc4-e6feb54402a7,366b8fc2-2f81-401c-917b-940dea6b43e6,49.4,Central Asia,Online Banking,False
e09a459a-cb82-4a28-a94a-9d94b7853a6d,c7316e2d-bf23-4989-9762-d4e0c5b03d14,470.68,Caribbean,Cryptocurrency,False
873af6b4-f722-4f42-b714-223a1c5e713b,c025570b-ec15-4aba-9b04-86bbf58afdb3,476.92,Central America,Cryptocurrency,False
ccf1d540-759f-4a73-9f17-d493140e96fd,86146a80-a34a-48f4-a58c-1101153fe0bd,8534.02,Central America,Online Banking,False
d7f29fcb-f5e8-4bef-9aa4-32c09e6ed773,0656be1b-4ebf-4045-86ab-dca02ac66d8f,288.91,East Asia,Credit Card,False
24232ac3-a154-44f9-ac3d-fd05634138a1,798f1ec3-e655-45ed-8b10-d6743da3941f,252.07,Central Asia,Credit Card,False
3ecbc425-9fab-4724-87f1-408e6d654abc,10736fa0-cd13-40be-8f97-7c70a05ead8d,472.04,Balkans,Bank Transfer,False
5741691d-b88d-45d1-8521-240f4f148e9b,1cc84d2b-e643-4e6f-80ef-8a6d3af594d3,111.1,Central America,Bank Transfer,False
992129cc-88f5-45a9-8a82-904759407970,ddae358b-1b9f-4f5e-80ac-e0d0ec8ac1e9,313.91,Southeast Asia,Cryptocurrency,False
